# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
124             	smoothSolver	7.35003730e-04	4.08186950e-06	8	1.14218980e-03	6.34904740e-06	8	false	GAMG	5.75689590e-05	4.52955850e-07	4	true
125             	smoothSolver	7.23871700e-04	4.02026690e-06	8	1.13169830e-03	6.29257460e-06	8	false	GAMG	5.68950800e-05	4.42335610e-07	4	true
126             	smoothSolver	7.12942520e-04	3.95974550e-06	8	1.12132020e-03	6.23673350e-06	8	false	GAMG	5.62288870e-05	4.32032560e-07	4	true
127             	smoothSolver	7.02211210e-04	3.90032970e-06	8	1.11105110e-03	6.18139060e-06	8	false	GAMG	5.55715980e-05	4.22051350e-07	4	true
128             	smoothSolver	6.91668170e-04	3.84195420e-06	8	1.10090080e-03	6.12668760e-06	8	false	GAMG	5.49252510e-05	4.12369520e-07	4	true
129             	smoothSolver	6.81306540e-04	3.78458100e-06	8	1.09085590e-03	6.07248020e-06	8	false	GAMG	5.42868400e-05	4.03012400e-07	4	true
130             	smoothSolver	6.71123850e-04	3.72821970e-06	8	1.08093030e-03	6.01890390e-06	8	false	GAMG	5.36561380e-05	3.93920890e-07	4	true
131             	smoothSolver	6.61121430e-04	3.67282640e-06	8	1.07110120e-03	5.96575720e-06	8	false	GAMG	5.30350650e-05	3.85072080e-07	4	true
132             	smoothSolver	6.51291380e-04	3.61840140e-06	8	1.06138770e-03	5.91315600e-06	8	false	GAMG	5.24242600e-05	3.76475110e-07	4	true
133             	smoothSolver	6.41634420e-04	3.56491610e-06	8	1.05176930e-03	5.86102040e-06	8	false	GAMG	5.18237200e-05	3.68107100e-07	4	true
134             	smoothSolver	6.32145620e-04	3.51235570e-06	8	1.04225000e-03	5.80931790e-06	8	false	GAMG	5.12303430e-05	3.59960360e-07	4	true
135             	smoothSolver	6.22819480e-04	3.46068010e-06	8	1.03283070e-03	5.75807400e-06	8	false	GAMG	5.06419310e-05	3.52035300e-07	4	true
136             	smoothSolver	6.13648770e-04	3.40988510e-06	8	1.02351390e-03	5.70744710e-06	8	false	GAMG	5.00596000e-05	3.44322720e-07	4	true
137             	smoothSolver	6.04635760e-04	3.35994260e-06	8	1.01429140e-03	5.65734010e-06	8	false	GAMG	4.94845650e-05	3.36808640e-07	4	true
138             	smoothSolver	5.95776510e-04	3.31087370e-06	8	1.00517960e-03	5.60781680e-06	8	false	GAMG	4.89178360e-05	3.29515330e-07	4	true
139             	smoothSolver	5.87069050e-04	3.26265090e-06	8	9.96157220e-04	5.55882690e-06	8	false	GAMG	4.83574000e-05	3.22443660e-07	4	true
140             	smoothSolver	5.78512360e-04	3.21523730e-06	8	9.87239090e-04	5.51039710e-06	8	false	GAMG	4.78038910e-05	3.15561280e-07	4	true
141             	smoothSolver	5.70097840e-04	3.16861650e-06	8	9.78408460e-04	5.46240040e-06	8	false	GAMG	4.72570000e-05	3.08860810e-07	4	true
142             	smoothSolver	5.61822800e-04	3.12277340e-06	8	9.69681670e-04	5.41486080e-06	8	false	GAMG	4.67185190e-05	3.02348390e-07	4	true
143             	smoothSolver	5.53687130e-04	3.07767560e-06	8	9.61039780e-04	5.36775960e-06	8	false	GAMG	4.61868350e-05	2.96019010e-07	4	true
144             	smoothSolver	5.45684210e-04	3.03332880e-06	8	9.52486050e-04	5.32101140e-06	8	false	GAMG	4.56615240e-05	2.89843450e-07	4	true
145             	smoothSolver	5.37817460e-04	2.98972690e-06	8	9.44016830e-04	5.27464800e-06	8	false	GAMG	4.51426350e-05	2.83823990e-07	4	true
146             	smoothSolver	5.30086070e-04	2.94686060e-06	8	9.35631500e-04	5.22859180e-06	8	false	GAMG	4.46292440e-05	2.77980070e-07	4	true
147             	smoothSolver	5.22482150e-04	2.90471220e-06	8	9.27318580e-04	5.18290110e-06	8	false	GAMG	4.41226580e-05	2.72300250e-07	4	true
148             	smoothSolver	5.15000880e-04	2.86326870e-06	8	9.19092060e-04	5.13783050e-06	8	false	GAMG	4.36221790e-05	2.66781710e-07	4	true
149             	smoothSolver	5.07644670e-04	2.82249090e-06	8	9.10944950e-04	5.09337430e-06	8	false	GAMG	4.31261410e-05	2.61402300e-07	4	true
150             	smoothSolver	5.00407190e-04	2.78238400e-06	8	9.02880560e-04	5.04939710e-06	8	false	GAMG	4.26348530e-05	2.56157010e-07	4	true
151             	smoothSolver	4.93286630e-04	2.74293060e-06	8	8.94905670e-04	5.00587710e-06	8	false	GAMG	4.21489820e-05	2.51051210e-07	4	true
152             	smoothSolver	4.86283340e-04	2.70412040e-06	8	8.87022990e-04	4.96274870e-06	8	false	GAMG	4.16699030e-05	2.46084650e-07	4	true
153             	smoothSolver	4.79397140e-04	2.66594630e-06	8	8.79220120e-04	4.92005840e-06	8	false	GAMG	4.11971050e-05	2.41246500e-07	4	true
154             	smoothSolver	4.72623980e-04	2.62842100e-06	8	8.71500930e-04	4.87766950e-06	8	false	GAMG	4.07320060e-05	2.36538140e-07	4	true
155             	smoothSolver	4.65960210e-04	2.59150350e-06	8	8.63863090e-04	4.83566920e-06	8	false	GAMG	4.02724620e-05	2.31958190e-07	4	true
156             	smoothSolver	4.59404500e-04	2.55518820e-06	8	8.56293210e-04	4.79393530e-06	8	false	GAMG	3.98192840e-05	2.27495250e-07	4	true
157             	smoothSolver	4.52952200e-04	2.51946720e-06	8	8.48802590e-04	4.75251040e-06	8	false	GAMG	3.93722880e-05	2.23142520e-07	4	true
158             	smoothSolver	4.46607810e-04	2.48431750e-06	8	8.41367150e-04	4.71135480e-06	8	false	GAMG	3.89295560e-05	2.18900720e-07	4	true
159             	smoothSolver	4.40367830e-04	2.44972560e-06	8	8.34002440e-04	4.67061180e-06	8	false	GAMG	3.84923940e-05	2.14770080e-07	4	true
160             	smoothSolver	4.34230860e-04	2.41569640e-06	8	8.26695890e-04	4.63059430e-06	8	false	GAMG	3.80596700e-05	2.10748220e-07	4	true
161             	smoothSolver	4.28193000e-04	2.38222870e-06	8	8.19468280e-04	4.59105040e-06	8	false	GAMG	3.76312100e-05	2.06831560e-07	4	true
162             	smoothSolver	4.22252300e-04	2.34930320e-06	8	8.12310100e-04	4.55192400e-06	8	false	GAMG	3.72077630e-05	2.03016720e-07	4	true
163             	smoothSolver	4.16404830e-04	2.31688940e-06	8	8.05241490e-04	4.51306830e-06	8	false	GAMG	3.67887080e-05	1.99301270e-07	4	true
164             	smoothSolver	4.10652850e-04	2.28499390e-06	8	7.98253160e-04	4.47461740e-06	8	false	GAMG	3.63737820e-05	1.95685600e-07	4	true
165             	smoothSolver	4.04990870e-04	2.25359650e-06	8	7.91341260e-04	4.43642740e-06	8	false	GAMG	3.59618210e-05	1.92171790e-07	4	true
